gene_symbol,NE_pluripotency_score,E8_self_renewal_score
SULT1A4,0.5022243780455102,0.1389911261612633
COLGALT2,0.501959700329565,0.0278063981164866
SDHAF1,0.5018326550259115,-0.1682466818162649
BRI3,0.5017585452654467,-0.2619141777012296
PKHD1,0.5014938675495015,-0.1092162991539099
PAMR1,0.5014621062235882,0.2314059004771717
CONTROL945,0.5014621062235882,0.3518292785689134
CLDN24,0.5013562351372102,0.4366585847960746
CONTROL222,0.5013456480285723,-0.1451320352023995
ZNF829,0.5012821253767454,0.2232426722639597
RPE65,0.5012291898335565,-0.0542765201965304
NKX2-5,0.5009962734435247,0.2503933606988863
BBX,0.5009539250089736,0.1227613185352782
CCDC132,0.5008586410312332,-0.1957640464475747
ALB,0.5006892472930284,-0.2511776402461904
COL8A1,0.500593963315288,-0.0537073159236285
ARL5C,0.5005622019893747,0.1660974774272945
TMEM133,0.50048809222891,0.0339210430876263
TFPI2,0.5001598918611381,-0.3474175648292472
TP53I13,0.5001281305352246,-0.0885513171907854
GTF2F2,0.4999481496883819,-0.00189232477597
MAP3K11,0.4999269754711063,0.0217807283755536
AKR1C1,0.4998952141451929,0.0968254078093763
DDC,0.4995776008860587,-0.1219278616972594
ADGRG6,0.4995246653428696,-0.1942539989832927
RNASE12,0.4994929040169562,0.5854554718258702
RAB2B,0.4994611426910428,0.3451187393614013
SPATA31A6,0.499450555582405,0.2197347708783232
GZMA,0.4994293813651295,-0.2842620046147556
CANX,0.4989953099109794,-0.4831951419071544
SYF2,0.4989317872591525,-0.1038621468376325
CCNI,0.4988894388246013,-0.0918674456553883
BCAT2,0.4988576774986878,0.2081295512712448
ZNF624,0.4986247611086561,0.2052751653978977
CDKN1B,0.4985294771309159,0.0208992791920418
CONTROL546,0.4983706705013488,-0.5145774445236233
KAT5,0.4982965607408841,-0.3073673009875824
CONTROL624,0.4980424701335768,0.0033073798550778
SYNDIG1,0.497862489286734,0.3386464382513856
MAPK8IP1,0.4977460310917182,0.3133445535639191
PCDHA10,0.497597811570789,0.0671073757801256
SLAIN1,0.4973331338548438,-0.3155013154932739
OCIAD2,0.497100217464812,-0.6742329431971859
ABCA2,0.496994346378434,0.1771736724964144
TMOD2,0.4969625850525205,0.7875328294098695
SERPINB2,0.4968990624006937,-0.2607055909594278
CONTROL287,0.4966979073365754,-0.1085709006076915
PPP2R3A,0.4966343846847485,0.1790484261182213
FNDC8,0.4966026233588352,0.1952051103184867
NFS1,0.4964649909465436,0.0221368685405686
RAD50,0.4962214874478741,0.5352988804988874
MTOR,0.4960309194923936,0.0731651586818975
SLC39A6,0.4955015640605033,0.4452186854384747
DEFB119,0.4953427574309361,0.0986623773900217
CONTROL982,0.4950463183890776,-0.3863003522903007
ZBTB21,0.4950039699545264,-0.1547919746820463
RBM26,0.4947816406731324,-0.573837709833636
C20ORF195,0.4947392922385812,0.0371744525451494
SYCP3,0.4945804856090141,-0.2499356528473139
HNRNPC,0.4945804856090141,-0.4101829293707541
USF2,0.4943475692189824,0.0868301334734125
MS4A8,0.4941146528289507,-0.2324624731715734
C9ORF116,0.4940511301771239,-0.0132729821813604
C10ORF2,0.4939452590907458,-0.2462891398458488
ATP5J2,0.4937441040266274,0.2140896733932921
CONTROL804,0.4936170587229738,-0.4046620466913087
MDH2,0.4935217747452335,-0.3533620900644325
NRTN,0.493161813051548,-0.1538033135044602
DAZ2,0.4931194646169968,0.1315759202907748
MVB12A,0.4930771161824456,0.1619239460147893
NME7,0.4930241806392567,0.5182917582878477
FAAH2,0.4929712450960676,0.2185739197439544
CORIN,0.4927595029233115,0.1943864650896329
PPIAL4G,0.4927489158146736,0.2345427320816484
MACROD2,0.4926006962937443,-0.6667614838721233
BBS10,0.4924948252073663,-0.1326172862883298
DHX16,0.4924313025555394,0.3398743214290468
OVOL3,0.4923677799037126,-0.6214107654540937
DEFB118,0.4922619088173345,-0.2798166734806344
CRTAP,0.4922301474914211,0.411196241578477
CANT1,0.4921983861655078,-0.0956557944435366
CCDC183,0.4918384244718223,0.2557818523442292
PRAM1,0.4917219662768064,0.1055816582661874
PLXDC2,0.4915419854299637,-0.1092726974305684
FGF4,0.4911079139758136,0.3826250896650318
MSANTD1,0.4910126299980735,0.4795684664858464
TMEM230,0.4909491073462466,-0.2105079088540907
TEX36,0.4909173460203332,0.0091794488111249
CONTROL517,0.4908432362598686,0.0438075729728868
ABLIM1,0.4907479522821283,0.6547373127588125
FAM167A,0.4907161909562149,0.3531194387079421
ZNF263,0.4905573843266477,-0.1405625331596004
NCR3,0.4904515132402697,-0.1507761327317047
TPRN,0.4902080097416001,-0.1781733405678045
TFIP11,0.4902080097416001,-0.0371436976555477
PCMT1,0.4900597902206709,0.1609773800721848
OR51A2,0.4899645062429306,-0.3828249897717639
DUSP9,0.4898586351565525,0.0244791728786421
BPI,0.4898268738306391,-0.3371068434257862
TRIM49D2,0.4894351508110403,-0.385232868392166
SSX5,0.4894351508110403,-0.1617251214808924
UHRF2,0.4889799051396146,-0.5057674352620309
GLG1,0.4887469887495829,0.0416202632833913
CONTROL960,0.4886199434459292,0.6339367191319891
C19ORF57,0.4884187883818108,-0.0720512679862729
CALML4,0.4883870270558974,0.0283655461562835
ZYX,0.4881858719917792,0.2423657104230742
ZNF695,0.4880270653622121,-0.5103340656683653
GALNT13,0.487921194275834,0.3253990368320378
SMCHD1,0.4878894329499206,-0.0857176375438205
CCDC166,0.4878576716240071,0.4953964304934661
CONTROL320,0.4878470845153694,-0.2569086558006618
CONTROL415,0.4878364974067315,-0.2578770963418256
KRT3,0.4878259102980937,-0.0164112208776315
NCMAP,0.4876671036685267,-0.073993178483941
DHRS3,0.4873389033007547,-0.6134435733328515
SGK3,0.4873071419748412,-0.0999689695115997
NUDT15,0.4871059869107229,-0.2775834713320776
OR51M1,0.4870424642588961,-0.3292729851986938
MYO1H,0.4869789416070692,0.2705177542405694
RAB17,0.4869471802811558,0.1853222758745212
C2ORF68,0.4869154189552424,0.2397588298888652
ACTN3,0.4867777865429509,0.0310865368297268
CLCNKA,0.4866507412392973,0.1662190646479465
RHOB,0.4865978056961082,-0.1522432949860006
PLEKHO2,0.4865978056961082,0.1929471168872154
TICAM1,0.4865554572615569,-0.2184386753601365
CTSE,0.4862590182196984,0.1454980530341912
INTS9,0.4861213858074069,0.125723860864393
SRD5A1,0.4860896244814935,0.478874804029628
ABLIM2,0.4860578631555801,0.056700045729749
ZC2HC1A,0.4860261018296666,-0.0876125083231982
PVRL2,0.4859625791778398,-0.1330817268151385
VWA3B,0.4859308178519264,0.4743040060053469
LAMB2,0.4858672952000996,-0.1481368401953889
CDIPT,0.4858355338741861,0.2643140784283175
TSPAN16,0.4856661401359813,-0.420690420675601
MPPE1,0.4855390948323276,-0.2062263841204493
ASNS,0.4854755721805007,-1.0275423859546151
ECEL1,0.4854438108545873,0.1252288251073653
EEF1G,0.4853061784422958,-0.3561715202362833
LOC100506388,0.4849991522917994,-0.6279215912257045
CONTROL954,0.484861519879508,0.4133742274178514
PC,0.4848297585535945,0.0892506108692712
CONTROL706,0.4848191714449568,-0.028762543907395
CMTM8,0.4847238874672165,0.095975419647756
MXRA8,0.4846603648153896,0.0341288966895374
LIMK1,0.4846180163808384,0.0203982941385202
TMEM173,0.4845227324030983,0.4522778788943374
ZFPM1,0.4843004031217043,-0.4967972318862458
HINT2,0.4842262933612395,0.0367621525964799
CONTROL825,0.4841839449266883,0.2420866512212153
SLIT3,0.483823983233003,-0.1528713836130597
DEFB4A,0.4835804797343334,-0.1512220541866376
CONTROL981,0.483495782865231,-0.0342509174179372
CONTROL441,0.4834851957565931,0.0704679329318378
AKR1D1,0.4833475633443017,-0.055510489962501
C6ORF118,0.483220518040648,0.2082454808804305
PAX4,0.4831358211715456,-0.2425601135629791
CCNI2,0.4830299500851676,-0.3609083275350714
POU6F2,0.482892317672876,0.0653840326027845
LIG4,0.4828605563469625,0.2525705915127508
ORAI3,0.4826699883914821,-0.7115969517674141
MRPS15,0.4826382270655687,0.2733735612986186
BRICD5,0.4819500650041113,0.163855649071815
SYNC,0.4817594970486308,-0.1049851762144698
RGS19,0.4816642130708904,-0.525555774667862
RPS25,0.4816112775277015,-0.2984221977377688
FAM132B,0.4816112775277015,0.1547482759970637
TIMM10B,0.4815265806585991,0.0984250506552092
CGREF1,0.4813360127031184,-0.2947837534326196
MEGF8,0.4811772060735514,-0.3366036637847421
KLHL30,0.4810713349871733,-0.0009977312306089
CONTROL51,0.4810395736612599,0.653676179642136
PPARA,0.4809442896835196,-0.2400572587700218
OR4C13,0.4806901990762123,0.4210945792505668
DOCK3,0.4806160893157476,0.2828644759017177
CONTROL636,0.4804466955775428,-0.1741060997166983
CT45A9,0.4803937600343537,0.3201148604689406
CST2,0.4800973209924951,0.1552599912996606
PCDHGA5,0.4800337983406684,0.1947839354003776
CCDC74B,0.4800020370147549,-0.0856969739666634
COL3A1,0.4799385143629281,0.1040942926949863
TP53RK,0.479779707733361,0.0266743941115653
RAB33B,0.4797161850815341,0.2839945521091375
FAM213A,0.4796526624297073,0.0993039776499225
DDX42,0.4796209011037939,-0.0077777713970485
CONTROL385,0.4794409202569512,-0.0287239435242274
USP17L19,0.4794303331483133,-0.0480791978913496
NEIL2,0.4794197460396755,-0.1376989344266695
CONTROL9,0.4793456362792109,0.1332223697534542
CTBP2,0.4791974167582816,-0.1361013161065815
GRK7,0.478900977716423,-0.4945847472827654
CONTROL711,0.4788586292818718,-0.1448268672698797
UGCG,0.4787739324127694,-0.166179803698938
ELK1,0.478742171086856,0.1387345178166114
ZNF225,0.4787104097609426,-0.379472165629581
SSBP3,0.478678648435029,0.3104501368686456
MBD3L1,0.4786468871091157,0.0759058735224399
PRICKLE4,0.478413970719084,-0.250694331169779
TTC38,0.4783822093931705,-0.3261288799887792
KAZALD1,0.4780328348081228,-0.2074174466560393
CRMP1,0.4779375508303827,-0.4177310809566185
CYP26B1,0.4779057895044692,0.1249139914848644
C6ORF136,0.4778740281785558,0.0778512518130009
CONTROL921,0.4778422668526424,0.2082089028388455
VARS2,0.4776728731144375,-0.1569863049702719
TNK1,0.4775458278107838,0.0696682407300215
SPTY2D1,0.4771964532257362,0.1493508747316859
MYLIP,0.4771223434652716,0.1819703374967937
ETV7,0.4769952981616179,-0.1021890768036971
FAM9C,0.4764130071865387,-0.2903823706096282
ACTR6,0.4763812458606251,-0.1304893435214156
ZNF587B,0.4762859618828849,0.182897487027823
IFNA14,0.4762542005569714,0.2619846204196341
LRIT3,0.476222439231058,-0.4813651764327343
SUN5,0.4761800907965069,0.16259706488491
CONTROL481,0.4760953939274044,-0.2916297847317113
CYSLTR2,0.4760953939274044,0.2549767953244077
IL36G,0.4760318712755775,-0.2658218355456641
KARS,0.4760001099496642,-0.0139835927117399
KCNG1,0.4759683486237507,-0.4594179338003752
CSRNP3,0.4758201291028214,-0.4774721497932307
OR2L2,0.4757036709078055,0.091002688642283
ZDHHC3,0.4756719095818922,0.3885951310335689
GABARAPL1,0.475354296322758,-0.3391672485005569
FRMPD3,0.4752907736709311,0.3088134582488486
SCAF11,0.4751002057154506,-0.4133837750687435
BCAS3,0.4750684443895372,-0.2176445047469589
LILRA5,0.4750366830636238,0.0964225160989634
SLC5A7,0.474962573303159,-0.1817151259282947
HOXB8,0.4748672893254189,-0.2627191721171433
ERI3,0.4746767213699383,0.07045269669821
NOXA1,0.4746131987181116,-0.2036911056775495
MGAT4D,0.4745179147403712,-0.1961916967403658
NXPH3,0.4743591081108042,0.0787970501603078
TCTN3,0.4740838432862212,-0.107249785636745
FAM101A,0.4739356237652919,0.2201807218784527
SPDYE3,0.4739250366566541,0.4329700702504049
SERPINB12,0.4738721011134651,0.4164164529543788
CONTROL543,0.4736815331579845,0.0023147027935737
MCM7,0.473660358940709,0.3100423215761904
LAMTOR4,0.4736180105061577,-0.1006127311889875
ZNF283,0.4732686359211101,-0.5371147893269469
LARP1B,0.4732157003779211,0.4364286784302379
CADM1,0.4731627648347321,0.1232485761679111
HTRA1,0.4730674808569918,0.3973993449303043
EPHA6,0.472781628923771,-0.4180074188706194
MMP17,0.4726863449460308,0.646696801402793
C1ORF27,0.4725910609682906,0.1679781295252272
CONTROL759,0.4723899059041722,0.241276928119398
CONTROL696,0.4723052090350698,-0.1286586967595047
CONTROL756,0.4721993379486916,-0.106865997042268
UTP18,0.4719981828845734,-0.0423785580209816
NDUFAF7,0.4719134860154709,0.2557489654622389
CCDC154,0.4716276340822501,-0.0005288800844819
CCDC36,0.4715641114304233,-0.0727416293223324
MURC,0.4714582403440452,0.1756833027433692
CONTROL10,0.471415891909494,-0.1622115570428688
HSPH1,0.4714053048008563,-0.3042923315954861
SPANXB1,0.471310020823116,0.1278343039063303
RPS6KA3,0.4712782594972026,-0.2570942896456387
CD36,0.4711829755194623,0.1799836770884943
BTD,0.470314832611162,0.2158294861394047
QPCTL,0.4702830712852487,-0.5218357426154234
ATP6V1E2,0.4701877873075085,0.4781099721452416
CONTROL15,0.4699866322433902,-0.1963169100502568
ZNF792,0.4699654580261145,-0.0641122223525382
GNRHR,0.4698066513965474,-0.1356798087143136
CCDC113,0.4695207994633267,0.0011589047709125
NT5C3A,0.4692031862041924,-0.1529367225785863
CONTROL620,0.468843224510507,-0.1320448465045001
NUTM1,0.4688220502932314,-0.1080771934297362
DCAF12,0.468790288967318,-0.4371826152975493
MPPED1,0.4686208952291131,-0.2079118644502555
SIRT2,0.4685891339031998,0.3070576131908663
CONTROL140,0.4684620885995461,-0.1303853199392395
F2RL1,0.4684303272736326,-0.3745538530861649
RPN1,0.4683985659477191,0.0844123059942107
OR1G1,0.4683350432958924,0.571036219426942
CONTROL630,0.4682397593181521,0.0963265913294156
ZSCAN5B,0.4679221460590179,0.0648411146531722
HIST1H2AG,0.467858623407191,-0.2431508734590077
ATP5O,0.4675727714739702,0.0380829962324268
ANKH,0.4674774874962301,-0.1136857314326877
PP2D1,0.4673822035184898,0.3895662390112198
LOC643355,0.4673186808666629,-0.17956538967889
FLT3LG,0.4667152156743079,0.2533872408277646
KLK5,0.4666834543483946,-0.1277759695961486
LGI2,0.466492886392914,0.6065800962058312
CONTROL790,0.4664717121756385,-0.1348330668448828
BPIFA3,0.4664293637410872,0.2505985789350389
CONTROL926,0.4662599700028822,-0.4044044668290386
CLSTN1,0.4658258985487323,0.2688851268930559
ACR,0.4658258985487323,0.3574312351658125
USH2A,0.4658258985487323,0.1914400923563443
ABCA12,0.4652859560082042,0.2892995254072686
KDM2A,0.4650953880527235,-0.2725437695108691
SCARB2,0.4650001040749834,0.0498805672796149
ISY1,0.4649683427490699,-0.0979522301086571
POPDC2,0.4648412974454163,-0.0012289974208358
SCGB1C1,0.4646719037072113,0.1113924482115437
C11ORF52,0.4646189681640224,0.0730832297870973
LOC729159,0.4645554455121954,0.0864200229117127
CONTROL326,0.4643966388826284,0.5713793060480753
C7ORF61,0.4643648775567149,0.1119054315980191
SH3BP1,0.4642378322530612,-0.0151998247876672
LSG1,0.4642060709271479,0.0197268808852855
FAM122C,0.4641107869494076,-0.0182677992954918
SRGAP3,0.4640472642975808,0.0089448307736575
WDR5,0.4638884576680138,0.1907268617095467
CONTROL575,0.4638884576680138,-0.2019652380862047
MARCO,0.4638249350161868,0.0281876587562088
C10ORF35,0.4637296510384466,-0.2738455209021408
GYPA,0.463433211996588,-0.0844284671165958
CYP2C8,0.4632002956065563,0.6193916977006938
CONTROL346,0.4629567921078868,0.1981489148094145
DHODH,0.462946204999249,0.6140797746123963
C19ORF26,0.4628826823474221,0.0485397616640904
HRSP12,0.4625333077623744,-0.0312789938937661
IL3,0.4624380237846341,0.105040723961441
EVI2A,0.4624062624587208,-0.0928775740361233
CHCHD1,0.4623109784809807,-0.1864711897087941
EXOC3L4,0.4622792171550671,0.0453375204549937
EARS2,0.4621204105255,-0.1079527862137904
POLG,0.4620886491995867,-0.6019393857803318
ASB8,0.4620568878736732,-0.6443976851206914
DPP7,0.4620251265477598,0.0851411391750191
WHSC1L1,0.4618980812441061,-0.2593244535834663
PRR23A,0.4618663199181927,0.0833343838447771
LYNX1,0.4618027972663658,0.1255794603154865
CISD1,0.4617604488318146,0.0071818923760504
KRT31,0.4616122293108854,-0.1543738709947775
SIPA1L2,0.4615804679849719,0.2069624023293728
CAAP1,0.4614957711158695,-0.1096808313370413
EBLN2,0.4614640097899561,-0.4971540293496868
CSNK1E,0.4614004871381292,-0.6674072700512533
AGO2,0.4613687258122158,0.1674139691881086
PSMD14,0.4611146352049085,0.0259466419576585
ALDH8A1,0.461082873878995,-0.0918367002302026
CTNND1,0.460860544597601,-0.1387117237437215
RBMX2,0.4606382153162072,-0.1183418603790732
ZNF155,0.4604794086866401,0.0142047577940289
TUBGCP5,0.4604476473607266,0.1167289123350553
FILIP1,0.4602570794052462,0.5761547081997467
BLVRB,0.4601088598843168,0.0231449291809118
ABCA10,0.4599818145806631,0.3279903834924352
COQ6,0.4599500532547498,0.068561176301875
CD1A,0.4599182919288364,0.4047896730133291
LSMEM1,0.4598547692770095,-0.0962821180081552
MTO1,0.4596324399956156,-0.0625728125903972
TRIM46,0.4593360009537569,-0.062913611136842
RPL12,0.4593360009537569,0.4013121069316305
FAM198B,0.4591877814328278,-0.4567197700557375
CAGE1,0.4591560201069142,-0.1140885674423548
CONTROL253,0.4591560201069142,-0.1854595002226621
TMEM213,0.4590395619118984,-0.0058695427743911
FAM207A,0.4587537099786777,0.3578941756769792
FKBP1A,0.4587219486527643,0.0280921539995499
CONTROL236,0.458573729131835,0.0495334347362615
NKX3-2,0.4585525549145594,0.0568887626574117
CONTROL192,0.4585207935886459,0.1062339194297162
FAM83E,0.4584996193713703,0.4269737041470371
NOX4,0.4584360967195435,0.5103803742360511
RTTN,0.4583725740677167,-0.2526428876155534
IFT74,0.4583408127418032,-0.2703671806174912
SNX2,0.4581502447863227,0.2610143730948325
SIGLEC9,0.4580973092431336,-0.0651630898379582
CDK18,0.4578114573099129,-0.0681536274143337
EIF5,0.4577055862235348,-0.1323588366615326
FRG2B,0.4576526506803458,-0.1032698063862676
CCR3,0.4576526506803458,0.1955257332455024
PARD6A,0.4576208893544324,-0.2939719081420764
FHL1,0.4575573667026056,-0.161632215291803
TSR2,0.4573985600730385,0.0157621429093565
PABPC3,0.4573350374212116,-0.0016140349461312
MYBL2,0.4571232952484555,0.3721336677460485
CONTROL394,0.4571127081398176,-0.1162279498371499
CONTROL88,0.4570597725966286,0.7636195246398028
TMEM255B,0.4569327272929749,-0.0838432040462577
IPCEF1,0.4568692046411482,0.3155695333180889
ADM,0.4568056819893212,-0.0798569003755262
RAB13,0.4567739206634079,0.3999324500798588
SLC25A11,0.4567421593374945,0.0662555347576342
LOC100130370,0.4564351331869981,-0.0567819124869073
KNOP1,0.4564033718610847,-0.1730845487072037
TAF1,0.4564033718610847,-0.2309563024500865
HTR5A,0.4563716105351713,-0.2060534692832109
ZNF732,0.4563080878833444,-0.3439783875840779
WNT5B,0.456276326557431,0.1380124271203503
CONTROL533,0.4562339781228798,0.5667517124283489
CRYBG3,0.4561810425796907,-0.1428200473384452
CONTROL18,0.4560116488414859,-0.4791384983216625
PKNOX1,0.4559904746242103,-0.3101380379874974
GRIA4,0.4554928805182334,0.4752583366181407
CONTROL69,0.4554611191923199,-0.1621072837729421
EIF3E,0.4554611191923199,0.1065458682011553
CDC45,0.4554187707577687,0.1127833026800032
ZBTB33,0.455397596540493,-0.5775278916374025
PAPPA2,0.4553658352145797,0.3297329031059756
MYLPF,0.4553340738886662,-0.0449104802980048
RPLP1,0.4553023125627528,-0.1191933705519993
CONTROL591,0.455291725454115,-0.0872943853914174
ACOX2,0.4552705512368394,-0.2766483402621776
MRPL19,0.455238789910926,0.0735570097432279
CONTROL48,0.4551223317159101,-0.1528823730016117
CONTROL175,0.4550693961727211,-0.0398549022382435
PRORY,0.4550588090640833,-0.0054175149393308
RAB38,0.4550270477381699,0.2990879001836242
CONTROL549,0.455016460629532,-0.1801971399610399
IL6R,0.4549317637604296,-0.3801711594024288
PARD3,0.4549000024345162,0.1396556164090174
IDH3G,0.4548682411086027,0.0601685448351928
TMEM89,0.4546776731531222,-0.6214974047907248
SPSB4,0.4545823891753819,-0.3316963148660727
CONTROL137,0.4545718020667442,0.2644565674279678
OR10H1,0.4543388856767124,0.116397735921571
PEG10,0.4542436016989721,-0.5581548301673651
ZNF264,0.4540530337434917,0.3039809083526179
BSPH1,0.4539577497657514,-0.4467607611928293
HAUS6,0.4539048142225623,0.2687636397916195
CTAGE5,0.453809530244822,0.1393958271175926
CONTROL794,0.4537142462670819,0.3456698561843754
TIMP4,0.4535236783116013,-0.0848419274017389
LHFPL1,0.4530260842056245,0.1445793204860369
SALL3,0.4529943228797111,0.2093501016164787
TDRD6,0.4529308002278842,0.2846374214102095
ELOF1,0.4528990389019708,0.0160624790683406
PDF,0.452835516250144,-0.0262219659222162
ARMCX1,0.4528143420328684,0.2110275635485161
PPP2R5C,0.4527614064896793,0.0674964979166656
CONTROL964,0.4526872967292147,-0.2486499309050194
DUSP12,0.4526872967292147,0.0998547473115333
YRDC,0.4524543803391829,0.4961924996996451
TMEM110,0.4520944186454975,0.4694850841186623
CHST13,0.4519673733418439,-0.0120352600109444
FAM71F2,0.451903850690017,0.1164835191689662
SLC18A2,0.4517556311690878,-0.4887761563421725
SNCAIP,0.4515650632136072,0.1030547681416731
CONTROL296,0.4515015405617804,0.1873934763948594
CENPE,0.4512580370631108,0.7017923564731573
ZFAND1,0.4512262757371974,0.332751457655136
CONTROL820,0.4511204046508194,-0.407097148436608
MTRF1L,0.4510674691076303,-0.3727986016052287
YIF1A,0.4509721851298901,0.1458013741919921
ZBTB14,0.4507922042830474,0.1598430467395994
KIAA0754,0.4506333976534802,-0.5258348630655854
TSPAN19,0.4505698750016534,0.3179890182549763
TMEM244,0.4502310875252436,0.1020871198820094
HTR1D,0.4501993261993302,-0.0213793343518146
USP53,0.4501675648734168,0.0138155330829402
BASP1,0.4501040422215899,-0.074341256199135
CONTROL24,0.4499664098092985,-0.1998868363283502
C9ORF131,0.4498923000488338,-0.2170371197530269
RGS16,0.4497652547451801,0.2646647717395068
ANO5,0.4497017320933533,-0.0612155257196249
ZCCHC12,0.4495429254637861,0.4895813678272324
RAB1A,0.4494264672687704,-0.5742884918091816
FANCI,0.4493947059428569,0.202642825122608
NXT2,0.4490559184664471,-0.3143793554367895
STRADB,0.4489076989455178,-0.2157727039327125
FBXO44,0.4488018278591398,-0.5296158600671868
EMC3,0.4484948017086434,-0.062666050845962
S100A7,0.4483995177309031,0.3234089875725093
ESYT2,0.4483359950790763,0.7054786021595727
GTF2H1,0.4482618853186116,-0.0434650589704029
ACOT7,0.4482618853186116,0.090023839400615
SERINC3,0.448187775558147,0.3667784942510699
GABPB1,0.4480607302544933,0.3716828136154049
SYNRG,0.447965446276753,-0.3870094734796039
GATSL3,0.4478172267558238,0.1068997004783592
CLK4,0.4477854654299104,-0.0543193198515726
NRAS,0.4477325298867213,-0.0720244725310425
DYX1C1,0.4476584201262567,-0.1250421938856615
TAF13,0.4475419619312408,-0.4912899331729794
PLD1,0.447478439279414,-0.3056316517462036
KRTAP5-10,0.4473513939757603,-0.5077659753630392
CONTROL327,0.4473196326498468,-0.0959424507101216
2023-03-10 00:00:00,0.4471714131289176,0.212455593831286
BRMS1,0.4471078904770907,-0.0693964126801689
NPPC,0.4471078904770907,0.2597912436919061
ANKRD2,0.4470761291511774,-0.4208504614985906
C1QTNF9,0.4470126064993505,0.7647331460327629
KCTD7,0.446980845173437,-0.2929826770147991
SLC22A31,0.4469490838475237,0.0652989104456904
TAP1,0.4468537998697834,-0.0322909004543383
CONTROL477,0.4468537998697834,-0.3307928428213549
PROB1,0.44682203854387,0.2344840903732031
CONTROL99,0.4467585158920432,0.0136741798924642
MYF5,0.4467373416747676,-0.3907017219950724
USPL1,0.4467055803488541,0.0693122152661307
CONTROL609,0.4465467737192871,-0.2963413700551622
DRG2,0.4463985541983577,-0.0954471368095523
TUBAL3,0.4462503346774285,0.1186699719903405
LRIT2,0.4461762249169638,-0.0076865540113916
FXYD3,0.4461444635910504,0.3722981321101649
SORD,0.4460280053960345,0.5573506404080247
NPM1,0.4459750698528455,-0.3418539272697598
SUPT16H,0.4458797858751052,0.0568133572720779
FOXO4,0.4457739147887272,-0.0067413706297814
TAS2R40,0.4455939339418844,-0.1545502956207462
OR11H4,0.4455621726159711,-0.0148010098313182
NCAPH2,0.4455304112900576,0.1660120160801102
COG3,0.445350430443215,-0.0065997083589722
PKN3,0.4451598624877345,-0.0675628709249848
MERTK,0.4450963398359076,-0.3029763995623279
STX10,0.444852836337238,-0.5948207360930987
DCTN1,0.4446728554903953,0.0373269923113595
PSD4,0.4445775715126551,0.1414018795356951
EPHA8,0.4442705453621587,-0.0889471017324957
CSNK1G1,0.444143500058505,0.1085506949254509
HSFY2,0.443868235233922,0.2384965974474099
TNS3,0.4438152996907329,-0.1001909614765323
CTU2,0.4436564930611659,-0.171358415183447
CONTROL215,0.4434553379970477,-0.1016229096016577
CONTROL470,0.4434235766711342,0.2888192603580902
TMEM57,0.4434129895624964,-0.45146144951294
PKD2,0.4430530278688109,-0.2121032385983387
HTR3C,0.4429471567824329,0.281067320957005
VGLL3,0.4429153954565196,-0.5124800611296176
SLC25A41,0.4428942212392439,0.0583069761241182
ULBP2,0.4427989372615036,-0.3246495934873534
TMEM185A,0.4427036532837634,-0.1531486689062933
NUPR1,0.4426295435232987,-0.1131613438134423
PI4K2A,0.4424601497850938,0.4956363862052522
EDA2R,0.4422166462864243,-0.071401596928035
TRIM38,0.4420578396568572,-0.1177894130768321
LHFP,0.4419731427877547,-0.0245165966805352
CONTROL303,0.4419519685704791,-0.0276895006991646
CCDC85B,0.4419096201359279,-0.3195546253736133
DEFB128,0.4418778588100144,0.206726603172729
GPR34,0.4418460974841011,0.0942766360945139
P2RY10,0.4418143361581876,0.0561711959684792
LZTS2,0.4417296392890852,-0.3863064611760203
CONTROL802,0.4416872908545339,-0.1631954908126653
FBXL3,0.4416661166372583,-0.0890535163269908
GHRHR,0.4415390713336047,0.2458834323289155
PLXNA4,0.4414226131385889,-0.4995252314280506
ACSL4,0.4412002838571949,0.0794841839080486
UFC1,0.4411791096399192,-0.2866007882586323
ARMCX5-GPRASP2,0.4411473483140058,0.139669497400225
MRPL21,0.4408403221635094,-0.043841200107834
RGS14,0.4407450381857692,-0.2588373180950142
CRYAB,0.4406074057734777,-0.0359480324907506
GNAT1,0.4401098116675008,0.3805873053908759
EPHX2,0.4400145276897605,0.6364593085189795
ZNF709,0.4398874823861068,-0.0295502171615791
SRSF3,0.4394957593665081,-0.3641608948867201
MCM6,0.4394957593665081,-0.0989232614384879
FANCL,0.4394957593665081,-0.5420850820661526
KRTAP5-5,0.4394957593665081,0.3375189514183182
DNAJC19,0.4394957593665081,0.2129511606697897
RPL13,0.4394110624974057,0.4623707517360902
LOC100996693,0.4387652488704995,-0.648134387357433
RPS8,0.4387123133273104,-0.3883329708285361
LRRC37A3,0.4387123133273104,0.4527528035370637
SPDYE2B,0.4387123133273104,-0.2230342580881862
FKTN,0.4387017262186725,0.0971244145269775
SCAPER,0.4386382035668458,0.124804356668566
ABCC3,0.4386064422409323,0.6899332024993411
ESM1,0.4385535066977434,-0.0061204691029399
FSCN1,0.4384899840459164,0.2998817904506777
ARPC5L,0.4383629387422627,-0.3105944280882922
RPP30,0.4381511965695066,-0.3188284941996981
NEUROG1,0.4380029770485774,0.2228314896850709
HDGFRP2,0.4379394543967505,-0.1612579644311621
RPL24,0.4378547575276481,0.8275509518578523
RPS6,0.4378547575276481,-0.5123855074794654
PHB2,0.4378547575276481,-0.3594903412686179
KRTAP4-5,0.4378547575276481,0.1108433669955559
